дата,число,месяц,год,время,часы,S1CO2,S2CO2,S3CO2,S4CO2,S5CO2,S6CO2,S7CO2,S8CO2
02/12/11 18:29,2,12,2011,6:30:00 PM,18.5,388.769989,389.679993,394.660004,412.579987,417.660004,420.549988,422.730011,427.320007
02/12/11 18:59,2,12,2011,7:00:00 PM,19.0,391.429993,392.149994,394.299988,407.899994,422.299988,425.769989,429.5,435.679993
02/12/11 19:29,2,12,2011,7:30:00 PM,19.5,394.140015,395.470001,403.049988,425.170013,431.799988,435.480011,436.26001,439.149994
02/12/11 19:59,2,12,2011,8:00:00 PM,20.0,393.540009,399.880005,411.299988,431.160004,437.570007,443.480011,444.959991,447.769989
02/12/11 20:29,2,12,2011,8:30:00 PM,20.5,389.829987,396.820007,414.429993,435.420013,440.899994,441.279999,443.399994,445.540009
02/12/11 20:59,2,12,2011,9:00:00 PM,21.0,393.649994,411.109985,428.429993,431.369995,432.380005,432.839996,433.839996,436.76001
02/12/11 21:29,2,12,2011,9:30:00 PM,21.5,395.690002,411.640015,420.299988,423.410004,424.290009,424.690002,425.070007,426.809998
02/12/11 21:59,2,12,2011,10:00:00 PM,22.0,404.170013,420.48999,426.339996,427.730011,429.869995,431.529999,432.23999,434.279999
02/12/11 22:29,2,12,2011,10:30:00 PM,22.5,401.279999,416.619995,430.399994,437.100006,439.190002,439.209991,439.799988,441.910004
02/12/11 22:59,2,12,2011,11:00:00 PM,23.0,415.720001,424.76001,433.130005,434.799988,437.390015,436.799988,437.670013,439.079987
02/12/11 23:29,2,12,2011,11:30:00 PM,23.5,422.269989,428.579987,432.540009,437.73999,441.950012,443.26001,442.809998,444.140015
02/12/11 23:59,2,12,2011,12:00:00 AM,0.0,423.899994,428.660004,431.309998,434.970001,437.799988,438.850006,439.410004,440.690002
03/12/11 0:29,3,12,2011,12:30:00 AM,0.5,426.290009,434.980011,439.799988,441.920013,444.079987,445.320007,445.51001,446.950012
03/12/11 0:59,3,12,2011,1:00:00 AM,1.0,423.950012,430.070007,432.709991,439.529999,444.26001,446.420013,446.359985,447.850006
03/12/11 1:29,3,12,2011,1:30:00 AM,1.5,420.369995,423.269989,425.959991,431.75,437.399994,438.100006,438.429993,440.160004
03/12/11 1:59,3,12,2011,2:00:00 AM,2.0,418.350006,420.5,422.980011,427.170013,430.859985,431.170013,432,432.910004
03/12/11 2:29,3,12,2011,2:30:00 AM,2.5,422.100006,423.929993,425.299988,429.309998,432.660004,433.579987,433.950012,435.730011
03/12/11 2:59,3,12,2011,3:00:00 AM,3.0,416.619995,419.440002,421.350006,426.529999,428.730011,431.410004,431.940002,433.559998
03/12/11 3:29,3,12,2011,3:30:00 AM,3.5,419.299988,422.570007,427.049988,430.480011,432.75,431.920013,432.119995,433.369995
03/12/11 3:59,3,12,2011,4:00:00 AM,4.0,425.290009,429.929993,432.589996,435.73999,437.01001,438.059998,438.480011,439.100006
03/12/11 4:29,3,12,2011,4:30:00 AM,4.5,424.980011,431.940002,435.450012,438.190002,440.230011,440.399994,440.5,442.019989
03/12/11 4:59,3,12,2011,5:00:00 AM,5.0,427.529999,436.709991,442.5,446,448.320007,447.769989,447.339996,448.309998
03/12/11 5:29,3,12,2011,5:30:00 AM,5.5,429.200012,435.529999,441.529999,446.640015,449.929993,448.179993,448.329987,449.470001
03/12/11 5:59,3,12,2011,6:00:00 AM,6.0,428.940002,435.579987,440.779999,445.410004,446.970001,448.429993,448.690002,449.75
03/12/11 6:29,3,12,2011,6:30:00 AM,6.5,428.630005,436.709991,441.589996,444.649994,447.299988,448.089996,448.600006,449.079987
03/12/11 6:59,3,12,2011,7:00:00 AM,7.0,423.73999,431.540009,435.910004,440.5,443.950012,443.730011,444.429993,445.329987
03/12/11 7:29,3,12,2011,7:30:00 AM,7.5,422.839996,424.829987,424.450012,427.820007,435.200012,436.98999,437.769989,439.339996
03/12/11 7:59,3,12,2011,8:00:00 AM,8.0,412.730011,412.670013,411.26001,413.040009,419.98999,422.450012,424.670013,425.769989
03/12/11 8:29,3,12,2011,8:30:00 AM,8.5,404.399994,404.5,402.579987,403.549988,412.890015,419.279999,421.359985,422.700012
03/12/11 8:59,3,12,2011,9:00:00 AM,9.0,397.640015,397.660004,397.119995,402.019989,410.899994,416.320007,420.089996,423.209991
03/12/11 9:29,3,12,2011,9:30:00 AM,9.5,394.26001,393.369995,392.850006,396.519989,405.869995,413.029999,415.529999,418.23999
03/12/11 10:00,3,12,2011,10:00:00 AM,10.0,392.649994,392.5,392.640015,397.26001,402.850006,407.790009,410.609985,414.880005
03/12/11 10:30,3,12,2011,10:30:00 AM,10.5,390.179993,389.899994,389.48999,395.160004,401.630005,404.019989,405.769989,408.619995
03/12/11 11:00,3,12,2011,11:00:00 AM,11.0,388.51001,387.700012,386.920013,387.869995,397.059998,399.970001,401.410004,404.649994
03/12/11 11:30,3,12,2011,11:30:00 AM,11.5,385.76001,384.820007,384.059998,385.779999,390.809998,390.440002,397.220001,407.920013
03/12/11 12:00,3,12,2011,12:00:00 PM,12.0,383.480011,381.839996,380.929993,381.660004,387.649994,390.869995,396.720001,404.690002
03/12/11 12:30,3,12,2011,12:30:00 PM,12.5,382.100006,380.519989,379.290009,381.769989,387.769989,387.040009,396.75,403.779999
03/12/11 13:00,3,12,2011,1:00:00 PM,13.0,383.119995,382.029999,381.709991,381.420013,383.549988,387.209991,396.26001,403.859985
03/12/11 13:30,3,12,2011,1:30:00 PM,13.5,383.269989,382.23999,381.480011,381.160004,384.799988,390.450012,397.429993,404.980011
03/12/11 14:00,3,12,2011,2:00:00 PM,14.0,382.269989,380.920013,379.929993,378.160004,382.269989,387.309998,398.339996,407.630005
03/12/11 14:30,3,12,2011,2:30:00 PM,14.5,382.829987,381.320007,380.320007,379.779999,383.48999,391.75,404.549988,412.25
03/12/11 15:00,3,12,2011,3:00:00 PM,15.0,382.320007,381.079987,379.450012,377.200012,383.700012,391.070007,396.570007,402.820007
03/12/11 15:30,3,12,2011,3:30:00 PM,15.5,380.940002,378.799988,376.75,376.600006,403.5,405.570007,407.079987,409.339996
03/12/11 16:00,3,12,2011,4:00:00 PM,16.0,381.279999,380.040009,378.799988,375.269989,385.799988,390.880005,393.440002,399.5
03/12/11 16:30,3,12,2011,4:30:00 PM,16.5,380.48999,378.959991,377.220001,373.570007,383.299988,391.290009,396.980011,402.100006
03/12/11 17:00,3,12,2011,5:00:00 PM,17.0,378.440002,376.209991,373.529999,380.980011,384.880005,391.119995,391.910004,397.799988
03/12/11 17:30,3,12,2011,5:30:00 PM,17.5,377.070007,374.329987,381.929993,400.519989,399.850006,400.390015,400.549988,403.089996
03/12/11 18:00,3,12,2011,6:00:00 PM,18.0,377.709991,377.26001,392.170013,397.570007,398.269989,399.459991,400.410004,402.029999
03/12/11 18:30,3,12,2011,6:30:00 PM,18.5,381.049988,381.600006,401.5,405.48999,405.579987,406.309998,406.890015,408.48999
03/12/11 19:00,3,12,2011,7:00:00 PM,19.0,392.369995,392.820007,408.220001,417.220001,418.700012,418.609985,419.029999,420.329987
03/12/11 19:30,3,12,2011,7:30:00 PM,19.5,398.049988,400.040009,410.019989,427.019989,426.140015,426.170013,426.73999,429.26001
03/12/11 20:00,3,12,2011,8:00:00 PM,20.0,401.140015,404.179993,408.829987,430.859985,430.630005,430.799988,431.320007,432.940002
03/12/11 20:30,3,12,2011,8:30:00 PM,20.5,404.140015,407.170013,422.570007,436.059998,436.649994,438.25,439.01001,441.26001
03/12/11 21:00,3,12,2011,9:00:00 PM,21.0,401.540009,412.390015,431.649994,440.540009,443.140015,442.600006,442.720001,443.910004
03/12/11 21:30,3,12,2011,9:30:00 PM,21.5,398.899994,416.779999,444.420013,454.839996,455.040009,455.950012,456.23999,456.690002
03/12/11 22:00,3,12,2011,10:00:00 PM,22.0,399.51001,422.910004,454.380005,463.480011,463.339996,465.119995,465.369995,466.730011
03/12/11 22:30,3,12,2011,10:30:00 PM,22.5,401.869995,444.799988,466.109985,468.399994,468.299988,468.410004,468.690002,469.149994
03/12/11 23:00,3,12,2011,11:00:00 PM,23.0,422.029999,441.299988,464.690002,470.109985,472.390015,473.890015,473.309998,474.190002
03/12/11 23:30,3,12,2011,11:30:00 PM,23.5,429.769989,458.01001,475.579987,477.670013,480.579987,479.839996,479.970001,481.690002
04/12/11 0:00,4,12,2011,12:00:00 AM,0.0,436.73999,455.609985,469.660004,477.910004,482.029999,482.369995,482.600006,483.73999
04/12/11 0:30,4,12,2011,12:30:00 AM,0.5,434.640015,446.459991,455.209991,469.700012,476.820007,476.649994,476.440002,476.839996
04/12/11 1:00,4,12,2011,1:00:00 AM,1.0,433.029999,440.579987,446.51001,462.179993,468.059998,467.290009,467.549988,468.48999
04/12/11 1:30,4,12,2011,1:30:00 AM,1.5,429.059998,434.26001,437.459991,450.059998,455.140015,455.790009,456.600006,457.429993
04/12/11 2:00,4,12,2011,2:00:00 AM,2.0,431.670013,440.730011,447.609985,454.670013,459.01001,457.679993,457.690002,458.130005
04/12/11 2:30,4,12,2011,2:30:00 AM,2.5,436.589996,447.519989,453.880005,462,466.059998,465.480011,465.519989,466.440002
04/12/11 3:00,4,12,2011,3:00:00 AM,3.0,437.589996,449.5,458.040009,467.850006,470.839996,469.450012,469.790009,470.540009
04/12/11 3:30,4,12,2011,3:30:00 AM,3.5,438.410004,450.450012,457.619995,466.839996,473.049988,471.179993,471.410004,472.179993
04/12/11 4:00,4,12,2011,4:00:00 AM,4.0,439.769989,450.5,456.059998,464.899994,471.799988,469.959991,469.649994,471.140015
04/12/11 4:30,4,12,2011,4:30:00 AM,4.5,447.019989,451.480011,458.769989,468.209991,471.609985,472.23999,472.079987,472.899994
04/12/11 5:00,4,12,2011,5:00:00 AM,5.0,457.559998,461.100006,466.73999,475.420013,478.950012,478.98999,479.649994,480.320007
04/12/11 5:30,4,12,2011,5:30:00 AM,5.5,462.959991,470.450012,477.369995,482.670013,485.040009,485.549988,485.769989,487.070007
04/12/11 6:00,4,12,2011,6:00:00 AM,6.0,466.269989,474.350006,481.329987,487.130005,489.059998,488.25,488.390015,490.420013
04/12/11 6:30,4,12,2011,6:30:00 AM,6.5,461.269989,470.529999,475.269989,484.660004,489.579987,488.670013,488.779999,489.980011
04/12/11 7:00,4,12,2011,7:00:00 AM,7.0,459.149994,462.390015,464.48999,474.51001,482.959991,483.170013,483.549988,484.839996
04/12/11 7:30,4,12,2011,7:30:00 AM,7.5,444.799988,444.160004,442.98999,448.089996,461.679993,463.350006,465.410004,467.420013
04/12/11 8:00,4,12,2011,8:00:00 AM,8.0,430.380005,431.420013,429.369995,429.51001,436.970001,444.179993,447.869995,450.709991
04/12/11 8:30,4,12,2011,8:30:00 AM,8.5,419.910004,421.070007,420.48999,430.290009,440.700012,448.329987,449.209991,452.470001
04/12/11 9:00,4,12,2011,9:00:00 AM,9.0,405.76001,405.630005,405.880005,414.040009,424.670013,430.5,432.670013,435.420013
04/12/11 9:30,4,12,2011,9:30:00 AM,9.5,398.73999,397.709991,396.690002,395.829987,405.299988,415.399994,420.190002,423.649994
04/12/11 10:00,4,12,2011,10:00:00 AM,10.0,393.619995,392.730011,391.660004,392.869995,396.899994,404.720001,407.730011,411.26001
04/12/11 10:30,4,12,2011,10:30:00 AM,10.5,391.089996,390.179993,389.350006,391.179993,394.549988,398.209991,402.779999,406.809998
04/12/11 11:00,4,12,2011,11:00:00 AM,11.0,388.730011,388.059998,387.380005,388.959991,393.470001,397.420013,401.779999,408.190002
04/12/11 11:30,4,12,2011,11:30:00 AM,11.5,386.730011,385.839996,385.429993,387.290009,391.779999,391.850006,397.220001,403.179993
04/12/11 12:00,4,12,2011,12:00:00 PM,12.0,385.200012,384.089996,384.660004,387.390015,391.600006,392.190002,398.75,405.600006
04/12/11 12:30,4,12,2011,12:30:00 PM,12.5,384.859985,383.769989,383.25,383.429993,388.809998,388.890015,394.329987,402.600006
04/12/11 13:00,4,12,2011,1:00:00 PM,13.0,382.970001,382.100006,381.769989,382.269989,384.070007,387.829987,395.660004,403.660004
04/12/11 13:30,4,12,2011,1:30:00 PM,13.5,382.470001,381.200012,380.529999,379.980011,381.950012,384.640015,391.910004,399.459991
04/12/11 14:00,4,12,2011,2:00:00 PM,14.0,382.549988,381.48999,380.640015,380.059998,383.329987,388.070007,396.279999,403.440002
04/12/11 14:30,4,12,2011,2:30:00 PM,14.5,381.480011,380.450012,379.769989,379.799988,384.48999,389.149994,398.329987,408.130005
04/12/11 15:00,4,12,2011,3:00:00 PM,15.0,381.350006,380.440002,379.140015,376.980011,379.529999,392.160004,402.589996,409.970001
04/12/11 15:30,4,12,2011,3:30:00 PM,15.5,379.660004,378.720001,377.130005,376.040009,394.98999,402.079987,411.369995,416.089996
04/12/11 16:00,4,12,2011,4:00:00 PM,16.0,378.299988,376.459991,374.299988,377.380005,412.630005,417.809998,421.820007,425.929993
04/12/11 16:30,4,12,2011,4:30:00 PM,16.5,376.809998,373.329987,370.149994,387.290009,416.619995,415.559998,414.559998,418.730011
04/12/11 17:00,4,12,2011,5:00:00 PM,17.0,376.910004,371.600006,371.329987,396.410004,393.380005,390.309998,392.029999,394.899994
04/12/11 17:30,4,12,2011,5:30:00 PM,17.5,374.809998,373.730011,383.320007,400.470001,399.140015,399.109985,398.720001,400.480011
04/12/11 18:00,4,12,2011,6:00:00 PM,18.0,376.950012,378.230011,400.040009,404.130005,404.859985,404.609985,405.079987,406.640015
04/12/11 18:30,4,12,2011,6:30:00 PM,18.5,381.540009,393.869995,403.040009,408.559998,410.920013,412.179993,413.339996,415.26001
04/12/11 19:00,4,12,2011,7:00:00 PM,19.0,383.140015,395.100006,411.619995,419.630005,421.579987,421.290009,422.160004,424.470001
04/12/11 19:30,4,12,2011,7:30:00 PM,19.5,390.799988,399.679993,411.779999,423.559998,426.029999,428.01001,428.829987,431.160004
04/12/11 20:00,4,12,2011,8:00:00 PM,20.0,387.26001,390.5,401.559998,416.160004,415.390015,414.850006,415.5,417.089996
04/12/11 20:30,4,12,2011,8:30:00 PM,20.5,389.059998,394.670013,419.269989,424.940002,424.980011,422.660004,422.980011,423.950012
04/12/11 21:00,4,12,2011,9:00:00 PM,21.0,392.359985,405.700012,427.140015,429.26001,428.559998,428.890015,429.26001,430.73999
04/12/11 21:30,4,12,2011,9:30:00 PM,21.5,393.700012,409.429993,431.450012,432.329987,432.940002,433.959991,434.339996,435
04/12/11 22:00,4,12,2011,10:00:00 PM,22.0,399.149994,424.910004,447.23999,450.059998,450.700012,451.549988,451.619995,452.480011
04/12/11 22:30,4,12,2011,10:30:00 PM,22.5,403.26001,431.529999,453.26001,460.059998,463.48999,463.200012,463.670013,464.399994
04/12/11 23:00,4,12,2011,11:00:00 PM,23.0,414.820007,440.920013,458.269989,468.019989,471.570007,471.940002,471.600006,472.190002
